﻿date,nok,usd,eur,gbp,brent,gdp yoy,interest rate
4/20/2016,13.53070116,109.845001,124.0925731,157.4555188,5030.901,,0.5
4/21/2016,13.33760137,109.4549962,123.55594,156.7766716,4874.03115,,0.5
4/22/2016,13.56106888,111.7899994,125.5808113,161.0046691,5042.8469,,0.5
4/25/2016,13.54793259,111.2050052,125.305432,161.0435623,4946.3984,,0.5
4/26/2016,13.64405392,111.3150031,125.7703434,162.3244866,5091.5481,,0.5
4/27/2016,13.65700434,111.4650001,126.1988894,162.1008267,5258.9187,,0.5
4/28/2016,13.28109436,108.1150041,122.7445686,157.95293,5204.6561,,0.5
4/29/2016,13.20934165,106.3649985,121.8546274,155.4363877,5119.34745,,0.5
5/2/2016,13.2750999,106.4199993,122.7219734,156.115838,4877.2286,,0.5
5/3/2016,13.12224023,106.6050006,122.5640397,154.9426712,4794.02685,,0.5
5/4/2016,13.12232633,107.0150048,122.9331858,155.0868486,4775.0093,,0.5
5/5/2016,13.12516817,107.2549961,122.324159,155.36394,4827.54755,,0.5
5/6/2016,13.06335728,107.1250017,122.1747098,154.5953467,4860.26125,,0.5
5/9/2016,13.17123928,108.325004,123.3121647,156.0671089,4726.21975,,0.5
5/10/2016,13.30432989,109.2649941,124.2544732,157.8282828,4973.7428,,0.5
5/11/2016,13.27536424,108.4250022,123.8466778,156.6170713,5161.03,,0.5
5/12/2016,13.40788115,109.0250025,124.0310078,157.5423395,5241.922,,0.5
5/13/2016,13.23267677,108.6150055,122.8124041,155.9940722,5195.05545,,0.5
5/16/2016,13.34730351,109.0250025,123.4110823,157.0105197,5338.95425,,0.5
5/17/2016,13.34196113,109.1350036,123.4720336,157.8407387,5378.1728,,0.5
5/18/2016,13.25618235,110.1949989,123.6017551,160.8622215,5391.84135,,0.5
5/19/2016,13.14570037,109.9649948,123.1982259,160.6812887,5367.39165,,0.5
5/20/2016,13.22427713,110.1500034,123.6323175,159.7188947,5366.508,,0.5
5/23/2016,13.08189923,109.235,122.5490196,158.2278481,5281.51225,,0.5
5/24/2016,13.16759718,109.9899953,122.5490196,160.9917089,5346.6139,,0.5
5/25/2016,13.24362981,110.1949989,122.9483002,161.9695497,5481.0993,,0.5
5/26/2016,13.25855508,109.7650019,122.8727653,161.0435623,5443.24635,,0.5
5/27/2016,13.22296565,110.2350001,122.5264964,161.2123166,5436.7902,,0.5
5/30/2016,13.31646581,111.1300032,123.8696891,162.6942162,5529.8288,,0.5
5/31/2016,13.21134855,110.7099965,123.2437762,160.2820965,5501.1799,,0.5
6/1/2016,13.18965404,109.5349998,122.5715511,157.9155152,5446.0802,,0.5
6/2/2016,13.06037157,108.8649964,121.3960546,157.0105197,5447.6046,,0.5
6/3/2016,13.02354657,106.5249969,121.0873645,154.6670791,5287.901,,0.5
6/6/2016,13.16387044,107.5600056,122.1224889,155.3277415,5437.158,,0.5
6/7/2016,13.23355235,107.3600004,121.9363492,156.1402139,5522.5984,,0.5
6/8/2016,13.20349893,106.984997,121.8991894,155.1470018,5617.78235,,0.5
6/9/2016,13.12947633,107.095001,121.1900867,154.8586914,5563.58525,,0.5
6/10/2016,12.93008702,106.984997,120.3731568,152.5436656,5407.0219,,0.5
6/13/2016,12.85760206,106.2449959,119.9688081,151.6415194,5349.43575,,0.5
6/14/2016,12.69043585,106.1150045,118.9343482,149.7902936,5287.71045,,0.5
6/15/2016,12.75982187,106.0150052,119.367353,150.5910699,5191.55455,,0.5
6/16/2016,12.42482978,104.2450024,117.0275015,148.0604086,4919.32155,,0.5
6/17/2016,12.46556388,104.124995,117.4191276,149.4991778,5119.82625,,0.5
6/20/2016,12.55390332,103.9349999,117.5917215,152.7767168,5264.30775,,0.5
6/21/2016,12.59469637,104.7450009,117.7509567,153.4330648,5302.1919,,0.5
6/22/2016,12.58993938,104.4050037,117.9453913,153.5626536,5207.7214,,0.5
6/23/2016,13.02829746,106.1550052,120.8970562,157.95293,5404.35105,,0.5
6/24/2016,12.17137293,102.2300044,113.6492783,139.8503601,4948.9543,,0.5
6/27/2016,11.89732608,102.0050001,112.4416709,134.9254537,4810.5558,,0.5
6/28/2016,12.12422481,102.76,113.7203616,137.1083842,4992.0808,,0.5
6/29/2016,12.25062325,102.8250039,114.3902997,138.0548078,5203.97325,,0.5
6/30/2016,12.34263145,103.2900035,114.7117866,137.4948439,5131.4472,0.93,0.5
7/1/2016,12.29460328,102.5249959,114.1682841,135.9711741,5162.13375,,0.5
7/4/2016,12.3706494,102.5649967,114.416476,136.323359,5138.5065,,0.5
7/5/2016,12.10001876,101.7250017,112.6760563,132.476651,4878.731,,0.5
7/6/2016,12.01562031,101.3249966,112.4669628,131.0186702,4944.66,,0.5
7/7/2016,11.84967502,100.7850043,111.5013659,130.1066875,4676.424,,0.5
7/8/2016,11.79266143,100.5450042,111.1481605,130.2677001,4701.4842,,0.5
7/11/2016,12.08451913,102.8050037,113.6815779,133.5826877,4754.73125,,0.5
7/12/2016,12.40810249,104.6949947,115.7876455,138.6481802,5074.56665,,0.5
7/13/2016,12.39917917,104.4949987,115.8882837,137.3815084,4833.9387,,0.5
7/14/2016,12.59255528,105.3450054,117.1440286,140.5580153,4990.19265,,0.5
7/15/2016,12.36147423,104.8450029,115.7072606,138.3125864,4991.67045,,0.5
7/18/2016,12.56518188,106.1599976,117.5640724,140.7360495,4985.2736,,0.5
7/19/2016,12.4653308,106.1250046,116.9727454,139.1401141,4951.7925,,0.5
7/20/2016,12.57086827,106.8450038,117.6955217,141.1432604,5039.87865,,0.5
7/21/2016,12.45981709,105.8149998,116.6588894,140.0364095,4888.653,,0.5
7/22/2016,12.40294694,106.0750001,116.4212119,139.0723872,4846.56675,,0.5
7/25/2016,12.34080363,105.7850009,116.2993545,139.014388,4730.7052,,0.5
7/26/2016,12.21456098,104.6550022,114.9887886,137.4287089,4695.86985,,0.5
7/27/2016,12.34506938,105.4000004,116.5569089,139.3534002,4581.738,,0.5
7/28/2016,12.30352804,105.2649973,116.5840863,138.5809313,4494.8155,,0.5
7/29/2016,12.08532238,102.0649995,114.064104,134.9983125,4333.6799,,0.5
8/1/2016,12.04819277,102.3949985,114.298777,134.9345567,4314.9253,,0.5
8/2/2016,11.9654438,100.8949992,113.2823563,134.7618085,4217.411,,0.5
8/3/2016,11.97382522,101.2349961,112.8668172,134.9254537,4363.2285,,0.5
8/4/2016,11.99270843,101.2149949,112.6379815,132.6699834,4482.81235,,0.5
8/5/2016,11.97719542,101.8099985,112.8604481,133.0937646,4507.1287,,0.5
8/8/2016,12.09577434,102.4450037,113.6363636,133.5826877,4649.97855,,0.5
8/9/2016,12.12187331,101.8950025,113.3016089,132.4854266,4583.2371,,0.5
8/10/2016,12.25024807,101.2850028,113.1990038,131.7783488,4461.60425,,0.5
8/11/2016,12.36009913,101.9549973,113.5460429,132.0829481,4694.0082,,0.5
8/12/2016,12.34118438,101.3050009,113.0646164,130.9157557,4758.29585,,0.5
8/15/2016,12.32802406,101.2549949,113.2438707,130.4206065,4895.67925,,0.5
8/16/2016,12.23900326,100.3049974,113.13497,130.8557969,4938.01515,,0.5
8/17/2016,12.22142783,100.269997,113.1925972,130.7787877,4998.4595,,0.5
8/18/2016,12.26016061,99.8850024,113.4108307,131.5270288,5083.14765,,0.5
8/19/2016,12.19556813,100.220003,113.5138203,131.0358383,5099.1936,,0.5
8/22/2016,12.22718102,100.3349985,113.5589371,131.830466,4932.4686,,0.5
8/23/2016,12.20293481,100.2449988,113.320868,132.3013825,5008.2402,,0.5
8/24/2016,12.22538724,100.4450015,113.13497,132.9168605,4926.82725,,0.5
8/25/2016,12.23054579,100.5250019,113.4236942,132.5996155,4993.07675,,0.5
8/26/2016,12.30784379,101.8349953,114.0380887,133.7792642,5083.6032,,0.5
8/29/2016,12.31019222,101.9150033,114.0380887,133.5380917,5020.3329,,0.5
8/30/2016,12.34072749,102.9650008,114.7381103,134.6982759,4980.41705,,0.5
8/31/2016,12.41688448,103.4250017,115.4134688,135.8787961,4865.112,,0.5
9/1/2016,12.38719907,103.2450007,115.6002543,136.9863014,4692.48525,,0.5
9/2/2016,12.50875613,103.9900028,116.0092807,138.2361073,4869.8517,,0.5
9/5/2016,12.45353276,103.4350041,115.2870648,137.6178353,4926.60905,,0.5
9/6/2016,12.48665489,102.0150003,114.8237456,137.0989855,4821.2289,,0.5
9/7/2016,12.43672815,101.7349988,114.3706754,135.7220413,4881.2453,,0.5
9/8/2016,12.51862145,102.4950052,115.406809,136.2769147,5123.72505,,0.5
9/9/2016,12.44183442,102.6950045,115.3535587,136.239782,4930.38695,,0.5
9/12/2016,12.36544846,101.8550037,114.4230219,135.8511072,4921.6336,,0.5
9/13/2016,12.38835,102.5550041,115.0681779,135.3179973,4830.3405,,0.5
9/14/2016,12.42961729,102.4250042,115.2272858,135.5564593,4696.18625,,0.5
9/15/2016,12.40248546,102.0949996,114.7907938,135.1533991,4756.60605,,0.5
9/16/2016,12.30458777,102.2949985,114.1357074,132.9964091,4682.04215,,0.5
9/19/2016,12.29649304,101.9350016,113.9017028,132.8197636,4683.91325,,0.5
9/20/2016,12.23930285,101.7099994,113.4494299,132.1003963,4666.4548,,0.5
9/21/2016,12.14306965,100.3149991,112.2397441,130.6847883,4697.75145,,0.5
9/22/2016,12.38627848,100.7500032,112.9177958,131.7609856,4800.7375,,0.5
9/23/2016,12.44841687,100.9950028,113.3722578,131.0272537,4634.66055,,0.5
9/26/2016,12.37286877,100.3349985,112.9177958,130.182907,4750.86225,,0.5
9/27/2016,12.37577813,100.4450015,112.6506703,130.795893,4617.45665,,0.5
9/28/2016,12.52332469,100.6650031,112.9050469,131.0530109,4901.37885,,0.5
9/29/2016,12.5520124,101.0249996,113.3786848,131.0186702,4974.471,,0.5
9/30/2016,12.6905969,101.3450002,113.9211666,131.5097317,4971.9857,-1.05,0.5
10/3/2016,12.73601426,101.6450024,113.9536209,130.539782,5172.71405,,0.5
10/4/2016,12.84769063,102.8950023,115.2937107,130.9671927,5234.26865,,0.5
10/5/2016,12.90930567,103.5050002,115.9823707,131.9522333,5367.7693,,0.5
10/6/2016,12.91005564,103.9450039,115.9017153,131.1045559,5458.15195,,0.5
10/7/2016,12.71835831,102.9149952,115.2737752,127.9672404,5344.37595,,0.5
10/10/2016,12.81385947,103.6049981,115.3934918,128.0901755,5505.5697,,0.5
10/11/2016,12.65198193,103.5149966,114.4295686,125.4862593,5425.22115,,0.5
10/12/2016,12.6844799,104.2050054,114.7183664,127.2183703,5398.86105,,0.5
10/13/2016,12.72143243,103.6949949,114.6526026,127.0809506,5395.25085,,0.5
10/14/2016,12.67491381,104.1949947,114.3118427,126.976065,5412.93025,,0.5
10/17/2016,12.69970283,103.8950029,114.279184,126.5822785,5352.6704,,0.5
10/18/2016,12.74039533,103.8650037,114.0510949,127.7220768,5367.7432,,0.5
10/19/2016,12.71633668,103.4449977,113.5202634,127.1051795,5448.44815,,0.5
10/20/2016,12.7025259,103.9549991,113.6234519,127.3641979,5341.2079,,0.5
10/21/2016,12.59001863,103.8350004,113.0135051,127.0486596,5376.5763,,0.5
10/24/2016,12.62100387,104.1849967,113.3658315,127.5103602,5361.3601,,0.5
10/25/2016,12.58368148,104.2299972,113.4880554,127.0325203,5293.8417,,0.5
10/26/2016,12.62076494,104.4749985,113.9731023,127.9344975,5221.6605,,0.5
10/27/2016,12.73747429,105.2900013,114.7315282,128.0573697,5313.9863,,0.5
10/28/2016,12.6695342,104.7050031,115.0417026,127.5835672,5204.88555,,0.5
10/31/2016,12.69091901,104.820001,115.1079137,128.3367556,5062.806,,0.5
11/1/2016,12.67828843,104.1550035,115.1476769,127.5184902,5014.0217,,0.5
11/2/2016,12.61304441,103.3049954,114.6394589,127.0971022,4840.8723,,0.5
11/3/2016,12.5802779,102.9849996,114.3706754,128.328521,4773.35475,,0.5
11/4/2016,12.64078676,103.1400046,114.9095088,129.1155584,4701.1212,,0.5
11/7/2016,12.68625001,104.4650013,115.3336024,129.516902,4821.05975,,0.5
11/8/2016,12.77865454,105.1600015,115.9487507,130.1574906,4841.5664,,0.5
11/9/2016,12.66327713,105.6649963,115.2737752,131.0873697,4898.6294,,0.5
11/10/2016,12.77041351,106.8249956,116.3670216,134.1201717,4896.858,,0.5
11/11/2016,12.69140221,106.6800031,115.8144652,134.4357061,4773.93,,0.5
11/14/2016,12.79500483,108.4250022,116.4144354,135.4371233,4817.32275,,0.5
11/15/2016,12.94674357,109.1750016,117.0548987,135.9896648,5125.76625,,0.5
11/16/2016,12.8666182,109.074996,116.6180758,135.7220413,5086.16725,,0.5
11/17/2016,12.89365954,110.1149986,117.0069619,136.7240908,5119.24635,,0.5
11/18/2016,12.90672311,110.9499994,117.4743025,136.9675387,5199.117,,0.5
11/21/2016,12.97075743,110.829997,117.806444,138.4657989,5419.587,,0.5
11/22/2016,13.04656973,111.1250017,118.1125613,138.0834024,5458.46,,0.5
11/23/2016,13.06361326,112.5149982,118.7366421,139.9286364,5507.60925,,0.5
11/24/2016,13.18113516,113.3400053,119.6172249,141.1333004,5553.66,,0.5
11/25/2016,13.18209081,113.0799972,119.7174668,141.0835214,5341.8992,,0.5
11/28/2016,13.11045559,111.9350025,118.8142339,138.9757487,5399.7444,,0.5
11/29/2016,13.171673,112.384995,119.6673248,140.3607271,5212.4163,,0.5
11/30/2016,13.42795566,114.4649992,121.1974306,143.1536755,5777.04855,,0.5
12/1/2016,13.54857503,114.0949996,121.6471018,143.6575205,6154.2843,,0.5
12/2/2016,13.48899635,113.5799996,121.2194678,144.571346,6185.5668,,0.5
12/5/2016,13.59859662,113.8449975,122.5415109,144.9590491,6254.6443,,0.5
12/6/2016,13.56318409,114.0149971,122.2045705,144.5504481,6148.82895,,0.5
12/7/2016,13.60322124,113.7649956,122.3316411,143.636886,6029.545,,0.5
12/8/2016,13.52246758,114.0349937,121.0507203,143.523502,6145.34615,,0.5
12/9/2016,13.57386217,115.4000035,121.8843318,145.137881,6269.682,,0.5
12/12/2016,13.6317784,115.025003,122.324159,145.8044762,6405.74225,,0.5
12/13/2016,13.67296991,115.1849998,122.406512,145.8044762,6418.1082,,0.5
12/14/2016,13.64824381,117.0450068,123.3197682,147.0588235,6308.7255,,0.5
12/15/2016,13.63354397,118.1749952,123.0693496,146.7566774,6383.8135,,0.5
12/16/2016,13.60414654,117.9899933,123.3121647,147.4491301,6514.2279,,0.5
12/19/2016,13.4801774,117.0849957,121.7952622,145.1800232,6430.3082,,0.5
12/20/2016,13.53912808,117.8800036,122.4289912,145.71949,6524.658,,0.5
12/21/2016,13.53876147,117.550004,122.5415109,145.22219,6401.773,,0.5
12/22/2016,13.48726802,117.5400006,122.6692836,144.37306,6470.577,,0.5
12/23/2016,13.4877228,117.3499977,122.7069145,144.2481067,6473.026,,0.5
12/27/2016,13.48744993,117.4250012,122.7897839,144.092219,6586.36825,,0.5
12/28/2016,13.44095054,117.2549995,122.1001221,143.3486239,6592.0761,,0.5
12/29/2016,13.48244922,116.5449956,122.2718102,142.9183936,6542.8363,,0.5
12/30/2016,13.53033501,116.8949977,122.92563,144.2377037,6641.9739,1.85,0.5
1/3/2017,13.60331377,117.7550055,122.5415109,144.1129846,6531.86985,,0.5
1/4/2017,13.65075898,117.2649957,123.00123,144.4877908,6620.7819,,0.5
1/5/2017,13.60423908,115.3549958,122.3540927,143.2664756,6562.54595,,0.5
1/6/2017,13.6980672,116.9249988,123.1602931,143.66784,6676.4175,,0.5
1/9/2017,13.58621814,116.025002,122.6843332,141.1133846,6374.4135,,0.5
1/10/2017,13.45188932,115.7700048,122.1896383,140.9741312,6209.9028,,0.5
1/11/2017,13.49609625,115.4100056,122.1299463,140.944327,6359.091,,0.5
1/12/2017,13.45107508,114.7149975,121.7359547,139.4797406,6425.18715,,0.5
1/13/2017,13.47336652,114.529997,121.9066195,139.4797406,6350.6885,,0.5
1/16/2017,13.38625366,114.2000056,121.0873645,137.5988992,6379.212,,0.5
1/17/2017,13.3336889,112.6350001,120.6709304,139.8210291,6247.86345,,0.5
1/18/2017,13.49855565,114.6649999,121.8991894,140.5678943,6182.7368,,0.5
1/19/2017,13.59776453,114.8700022,122.4964782,141.7735876,6221.3592,,0.5
1/20/2017,13.62657728,114.6250043,122.6843332,141.8439716,6360.54125,,0.5
1/23/2017,13.5021097,112.7000059,121.3224143,141.2728685,6224.421,,0.5
1/24/2017,13.62416382,113.7950042,122.1001221,142.4704374,6308.7948,,0.5
1/25/2017,13.62954886,113.2849999,121.7581882,143.1331854,6239.7378,,0.5
1/26/2017,13.73277395,114.5349948,122.3540927,144.2273022,6441.4484,,0.5
1/27/2017,13.79538682,115.080003,123.1223836,144.4877908,6389.2416,,0.5
1/30/2017,13.68344713,113.7750011,121.676705,142.0656343,6283.79325,,0.5
1/31/2017,13.67876782,112.7950026,121.8100981,141.9043565,6282.6815,,0.5
2/1/2017,13.75402305,113.2449992,121.9660934,143.3486239,6432.316,,0.5
2/2/2017,13.66979249,112.8050036,121.3592233,141.3227812,6380.2508,,0.5
2/3/2017,13.73145396,112.7049977,121.5436038,140.7360495,6402.77105,,0.5
2/6/2017,13.53912808,111.7450033,120.127335,139.3436912,6226.4314,,0.5
2/7/2017,13.5065777,112.384995,120.0624325,140.5876564,6186.79425,,0.5
2/8/2017,13.46193973,111.9350025,119.7819968,140.390285,6169.8572,,0.5
2/9/2017,13.58714113,113.2550032,120.6927765,141.5428167,6300.37565,,0.5
2/10/2017,13.53363107,113.214998,120.4674136,141.4227125,6419.2905,,0.5
2/13/2017,13.55638099,113.745003,120.5472847,142.4602892,6323.08455,,0.5
2/14/2017,13.60423908,114.2600025,120.860527,142.4704374,6395.1322,,0.5
2/15/2017,13.69047212,114.1649995,121.0287443,142.2475107,6364.69875,,0.5
2/16/2017,13.66437561,113.234997,120.867831,141.412713,6301.52775,,0.5
2/17/2017,13.53720362,112.8749961,119.8035222,140.1345291,6299.55375,,0.5
2/20/2017,13.56566801,113.0999997,120.0408139,140.934395,6353.958,,0.5
2/21/2017,13.59850416,113.6850027,119.7891711,141.7936902,6441.3921,,0.5
2/22/2017,13.54141982,113.2949981,119.5957663,141.0636197,6326.3928,,0.5
2/23/2017,13.50356832,112.5950006,119.1540066,141.3727292,6370.6251,,0.5
2/24/2017,13.39423244,112.190005,118.5044735,139.8797035,6281.5181,,0.5
2/27/2017,13.46592784,112.7049977,119.3246226,140.2229545,6303.59065,,0.5
2/28/2017,13.43517194,112.7800046,119.2890373,139.6258028,6269.4402,,0.5
3/1/2017,13.5242964,113.7350029,119.9544173,139.8210291,6410.1046,,0.5
3/2/2017,13.48590386,114.4049962,120.1995312,140.3311816,6301.4274,,0.5
3/3/2017,13.53692874,114.0149971,121.1166959,140.1836406,6373.4385,,0.5
3/6/2017,13.41255684,113.8849953,120.5109665,139.3534002,6378.69885,,0.5
3/7/2017,13.48444906,113.9850023,120.4383958,139.0627173,6374.0412,,0.5
3/8/2017,13.37738954,114.3499986,120.5400193,139.1691601,6073.1285,,0.5
3/9/2017,13.39234895,114.9449994,121.5805471,139.8503601,5998.97955,,0.5
3/10/2017,13.33884672,114.7499993,122.4589762,139.6648045,5894.7075,,0.5
3/13/2017,13.41138761,114.880005,122.3840411,140.3705783,5899.088,,0.5
3/14/2017,13.31256573,114.7449959,121.676705,139.4602887,5842.8154,,0.5
3/15/2017,13.34525509,113.379996,121.7137293,139.3631106,5874.2178,,0.5
3/16/2017,13.31673181,113.3149997,121.9958521,140.0560224,5862.9181,,0.5
3/17/2017,13.2946901,112.7149954,121.0287443,139.7038279,5834.1284,,0.5
3/20/2017,13.27836092,112.5550042,120.875136,139.091731,5810.0891,,0.5
3/21/2017,13.19583276,111.7250028,120.7802404,139.4116827,5693.506,,0.5
3/22/2017,13.13637528,111.155005,120.0264058,138.7828742,5628.8892,,0.5
3/23/2017,13.06839344,110.9450018,119.6243794,138.8985346,5609.3792,,0.5
3/24/2017,13.10487174,111.3449975,120.2356619,138.8599597,5656.326,,0.5
3/27/2017,13.03424095,110.6599995,120.2356619,138.9854065,5615.995,,0.5
3/28/2017,13.03933969,111.155005,120.1923077,138.3891503,5705.58615,,0.5
3/29/2017,13.06489333,111.0450023,119.5600191,138.0738695,5820.9789,,0.5
3/30/2017,13.07163912,111.9149965,119.4814505,139.5673412,5927.0184,,0.5
3/31/2017,12.95831957,111.3949951,118.666192,139.8503601,5884.99785,1.33,0.5
4/3/2017,12.9269948,110.8950014,118.3081928,138.475386,5890.7424,,0.5
4/4/2017,12.89341018,110.7450004,118.2033097,137.7695116,5999.05665,,0.5
4/5/2017,12.85785004,110.704996,118.049817,138.1883507,6017.9238,,0.5
4/6/2017,12.8481033,110.8150011,117.9523473,138.1788034,6082.63535,,0.5
4/7/2017,12.82881866,111.0700029,117.6193837,137.4381528,6135.5068,,0.5
4/10/2017,12.86024769,110.9349956,117.5502527,137.7220768,6210.1413,,0.5
4/11/2017,12.75079214,109.619999,116.2182579,136.9112815,6163.9326,,0.5
4/12/2017,12.75469532,109.029995,116.2925922,136.7240908,6090.4158,,0.5
4/13/2017,12.70696469,109.0949992,115.7943492,136.4070386,6097.31955,,0.5
4/17/2017,12.7260464,108.9049984,115.9151501,136.8363437,6028.9808,,0.5
4/18/2017,12.73917807,108.4250022,116.3534819,139.1982183,5951.44825,,0.5
4/19/2017,12.68753767,108.8649964,116.6044776,139.1207568,5762.22445,,0.5
4/20/2017,12.68037838,109.3200001,117.1646163,140.0854521,5792.8668,,0.5
