﻿date,nok,usd,eur,gbp,brent,gdp yoy,interest rate
4/21/2017,12.58059443,109.0850026,117.0275015,139.7721714,5668.0566,,0.5
4/24/2017,12.84150374,109.7650019,119.2819228,140.4395759,5663.874,,0.5
4/25/2017,12.96899114,111.0950023,121.3813194,142.6635281,5788.0495,,0.5
4/26/2017,12.93744744,111.0550037,121.0873645,142.6533524,5754.8701,,0.5
4/27/2017,12.99106215,111.265003,120.9774982,143.5750179,5723.4716,,0.5
4/28/2017,12.99511384,111.5449964,121.5509906,144.4564825,5770.22285,,0.5
5/1/2017,13.01236174,111.8399972,121.8991894,144.1129846,5761.9968,,0.5
5/2/2017,13.03670484,111.9850048,122.3990208,144.8960371,5650.7631,,0.5
5/3/2017,13.03169308,112.7550039,122.7370359,145.0852376,5726.82645,,0.5
5/4/2017,12.95991498,112.4599938,123.5330451,145.3382748,5440.8148,,0.5
5/5/2017,13.11733456,112.7249949,123.9695035,146.3271876,5534.7975,,0.5
5/8/2017,13.09766272,113.2550032,123.7240953,146.5523558,5588.0017,,0.5
5/9/2017,13.11630225,113.9850023,123.954137,147.4382602,5554.48905,,0.5
5/10/2017,13.25591877,114.2849959,124.2004595,147.8633742,5739.3927,,0.5
5/11/2017,13.24178844,113.8649994,123.6705417,146.7243783,5780.92605,,0.5
5/12/2017,13.24231449,113.3450026,123.9003841,146.113384,5762.4598,,0.5
5/15/2017,13.302914,113.7849953,124.8829223,146.713615,5896.3387,,0.5
5/16/2017,13.36541032,113.1199966,125.3604112,146.1240593,5842.648,,0.5
5/17/2017,13.18608868,110.8199993,123.6552492,143.7607821,5785.9122,,0.5
5/18/2017,13.14682373,111.4950008,123.7853562,144.1961067,5854.60245,,0.5
5/19/2017,13.28700597,111.2749945,124.7038284,145.0536699,5965.45275,,0.5
5/22/2017,13.34846159,111.2949952,125.0625313,144.6863922,5995.46165,,0.5
5/23/2017,13.34846159,111.7850008,125.015627,144.9065353,6053.15775,,0.5
5/24/2017,13.38374544,111.4999983,125.0938204,144.6549978,6016.54,,0.5
5/25/2017,13.31611116,111.8349942,125.3682693,144.7073294,5755.0291,,0.5
5/26/2017,13.29168605,111.3449975,124.5174947,142.551675,5806.64175,,0.5
5/29/2017,13.22506414,111.2600017,124.2081729,142.8673477,5817.7854,,0.5
5/30/2017,13.14639164,110.8499978,123.9848738,142.5313569,5746.464,,0.5
5/31/2017,13.13232127,110.7749952,124.5485116,142.7959446,5573.09025,,0.5
6/1/2017,13.17314786,111.3550033,124.8673285,143.4411533,5637.90365,,0.5
6/2/2017,13.12344569,110.4150058,124.5717845,142.2879909,5515.22925,,0.5
6/5/2017,13.07044315,110.4650013,124.3085338,142.5212,5464.70355,,0.5
6/6/2017,12.9428895,109.4050009,123.3806292,141.2529133,5483.3786,,0.5
6/7/2017,12.92791395,109.8150013,123.6170344,142.3183662,5277.7089,,0.5
6/8/2017,12.94967755,110.0049986,123.3654083,142.4907381,5264.8393,,0.5
6/9/2017,12.99139969,110.3449981,123.5406758,140.637086,5313.11175,,0.5
6/12/2017,12.97294492,109.935002,123.1602931,139.1401141,5308.76115,,0.5
6/13/2017,13.05644956,110.0699957,123.3806292,140.380431,5362.6104,,0.5
6/14/2017,13.00796087,109.5750035,122.9180751,139.7331098,5150.025,,0.5
6/15/2017,13.03806463,110.9349956,123.6170344,141.4827391,5205.0702,,0.5
6/16/2017,13.12465138,110.8650031,124.1387872,141.6430595,5251.67505,,0.5
6/19/2017,13.11690441,111.5250052,124.3394467,142.0555437,5231.63775,,0.5
6/20/2017,13.04325142,111.4450003,124.100273,140.775674,5128.6989,,0.5
6/21/2017,13.05304103,111.3799948,124.3781095,141.1233418,4992.0516,,0.5
6/22/2017,13.11312033,111.3299983,124.1541995,141.1831145,5034.3426,,0.5
6/23/2017,13.1728008,111.2900036,124.5717845,141.5428167,5068.1466,,0.5
6/26/2017,13.18765372,111.8450007,125.0547114,142.2778687,5125.85635,,0.5
6/27/2017,13.34409757,112.3550059,127.3966495,143.9884809,5241.36075,,0.5
6/28/2017,13.32791332,112.2999937,127.7791975,145.158949,5312.913,,0.5
6/29/2017,13.37560023,112.1799995,128.3449913,145.9214942,5319.5756,,0.5
6/30/2017,13.46320842,112.3800062,128.4026708,146.3914507,5385.2496,2.42,0.5
7/3/2017,13.54912574,113.3849968,128.8410745,146.6705779,5632.9668,,0.5
7/4/2017,13.55729993,113.2799951,128.5181853,146.3593121,5619.8208,,0.5
7/5/2017,13.49673379,113.264996,128.5760206,146.5094132,5412.93435,,0.5
7/6/2017,13.5605172,113.2199971,129.3326436,146.8644441,5447.0142,,0.5
7/7/2017,13.61581613,113.8949959,129.8532658,146.8320975,5320.03545,,0.5
7/10/2017,13.69365915,114.0400004,129.9967501,146.896805,5346.1952,,0.5
7/11/2017,13.76538282,113.9400008,130.667712,146.4021668,5414.4288,,0.5
7/12/2017,13.66008251,113.1550048,129.1322314,145.7938475,5402.0197,,0.5
7/13/2017,13.71478728,113.2799951,129.1155584,146.5845793,5485.0176,,0.5
7/14/2017,13.74853922,112.5300019,129.0655653,147.3730749,5503.8423,,0.5
7/17/2017,13.80481374,112.6350001,129.2908397,147.0480112,5453.7867,,0.5
7/18/2017,13.85626892,112.075006,129.5001295,146.1454147,5473.743,,0.5
7/19/2017,13.90462816,111.9749982,128.9407517,145.7725948,5565.1575,,0.5
7/20/2017,13.90820584,111.9099993,130.1490206,145.1694854,5517.163,,0.5
7/21/2017,13.82705124,111.1250017,129.6008294,144.4147592,5340.6675,,0.5
7/24/2017,13.87636162,111.1050003,129.3493727,144.749222,5399.703,,0.5
7/25/2017,14.03380744,111.8900023,130.318629,145.7301078,5616.878,,0.5
7/26/2017,14.08579659,111.1699942,130.4546344,145.8789205,5666.3349,,0.5
7/27/2017,13.98992725,111.2500006,129.9038711,145.3699666,5728.2625,,0.5
7/28/2017,13.9869921,110.6649959,130.055924,145.3699666,5812.1258,,0.5
7/31/2017,14.01954324,110.2550055,130.565348,145.6982589,5804.92575,,0.5
8/1/2017,13.91991871,110.3600009,130.2422506,145.7088737,5714.4408,,0.5
8/2/2017,14.02082092,110.7350058,131.2852829,146.4236035,5798.0846,,0.5
8/3/2017,13.91817505,110.0449952,130.6250408,144.5922499,5723.44045,,0.5
8/4/2017,13.92592799,110.6849985,130.3016483,144.2897338,5802.1077,,0.5
8/7/2017,13.97506848,110.7450004,130.6250408,144.3626389,5799.71565,,0.5
8/8/2017,13.86356862,110.3150045,129.6512382,143.307538,5751.8241,,0.5
8/9/2017,13.83585146,110.0849966,129.4498382,143.1639227,5801.4795,,0.5
8/10/2017,13.73013421,109.2150051,128.5677552,141.713314,5668.2585,,0.5
8/11/2017,13.76235171,109.1850027,129.0572369,142.0757264,5688.5385,,0.5
8/14/2017,13.78901429,109.6349977,129.1489087,142.1464108,5561.78355,,0.5
8/15/2017,13.90772226,110.6750024,129.8785635,142.4298533,5622.29,,0.5
8/16/2017,13.90868945,110.1949989,129.6764572,142.0656343,5539.50265,,0.5
8/17/2017,13.7501461,109.5699969,128.4604021,140.9940078,5591.3571,,0.5
8/18/2017,13.81053329,109.1950057,128.4356537,140.5975395,5756.7604,,0.5
8/21/2017,13.79776614,108.9799952,128.7581279,140.5876564,5629.9068,,0.5
8/22/2017,13.85262196,109.5699969,128.882588,140.5086413,5683.3959,,0.5
8/23/2017,13.85770904,109.0349999,128.7415513,139.5673412,5731.96995,,0.5
8/24/2017,13.96745583,109.555004,129.2657704,140.2229545,5701.2422,,0.5
8/25/2017,14.09542603,109.3550034,130.3950971,140.944327,5731.29555,,0.5
8/28/2017,14.09274435,109.2550022,130.8814868,141.2928294,5669.24195,,0.5
8/29/2017,14.16400501,109.7550027,131.4060447,141.7936902,5707.26,,0.5
8/30/2017,14.11582031,110.2350001,131.0186702,142.5008906,5606.5521,,0.5
8/31/2017,14.16962458,109.9749961,130.9843474,142.2070535,5760.4905,,0.5
9/1/2017,14.13857215,110.2649988,130.7616868,142.7959446,5816.47875,,0.5
9/4/2017,14.05155516,109.7399952,130.5483029,141.9144256,5743.7916,,0.5
9/5/2017,13.98738338,108.8150057,129.642834,141.8238548,5808.5447,,0.5
9/6/2017,14.00138614,109.235,130.1744337,142.4704374,5920.537,,0.5
9/7/2017,14.024557,108.455,130.3950971,142.0858198,5909.71295,,0.5
9/8/2017,13.93427204,107.8450013,129.7942761,142.3386236,5799.9041,,0.5
9/11/2017,13.95274206,109.4050009,130.7702367,144.0195867,5890.3652,,0.5
9/12/2017,14.06133555,110.1750031,131.8391562,146.3486024,5979.19725,,0.5
9/13/2017,14.02259039,110.4850049,131.3197636,145.9640928,6094.3526,,0.5
9/14/2017,13.99736849,110.2350001,131.3887794,147.6886723,6114.73545,,0.5
9/15/2017,14.11890946,110.8449969,132.3889588,150.6704837,6165.1989,,0.5
9/18/2017,14.24521717,111.5699985,133.3688984,150.5457283,6189.9036,,0.5
9/19/2017,14.30758445,111.5949994,133.8508901,150.7613448,6153.3483,,0.5
9/20/2017,14.26910098,112.2249941,133.4668001,151.4348452,6317.14525,,0.5
9/21/2017,14.41545337,112.4699986,134.3183345,152.7533797,6346.6821,,0.5
9/22/2017,14.35708953,111.9850048,133.7971635,151.1030523,6367.4671,,0.5
9/25/2017,14.29173723,111.7350021,132.3801959,150.466446,6594.5997,,0.5
9/26/2017,14.22363826,112.2349949,132.3539144,151.0574018,6559.0134,,0.5
9/27/2017,14.18711384,112.830001,132.5293221,151.0345869,6532.857,,0.5
9/28/2017,14.15027593,112.3449962,132.4064879,151.0117789,6449.72645,,0.5
9/29/2017,14.12928294,112.490001,132.899196,150.7045437,6472.6746,3.79,0.5
10/2/2017,14.09234715,112.7649977,132.310135,149.7230124,6328.3718,,0.5
10/3/2017,14.14097134,112.8549967,132.5381047,149.4209936,6319.88,,0.5
10/4/2017,14.16761708,112.7550039,132.6084074,149.3651979,6291.729,,0.5
10/5/2017,14.09373745,112.8199956,132.1265773,148.0056242,6430.74,,0.5
10/6/2017,14.10268162,112.644998,132.1789703,147.1778644,6265.3149,,0.5
10/9/2017,14.11084065,112.6700007,132.2838812,148.0713704,6285.8593,,0.5
10/10/2017,14.14157127,112.4549983,132.7756755,148.4780995,6366.07755,,0.5
10/11/2017,14.20192294,112.4949996,133.4044824,148.7431206,6405.4653,,0.5
10/12/2017,14.20898576,112.2850009,132.837407,148.9203276,6316.03125,,0.5
10/13/2017,14.17896692,111.8549966,132.2488924,148.6104919,6394.75035,,0.5
10/16/2017,14.20414193,112.190005,132.3451562,148.6436269,6486.8258,,0.5
10/17/2017,14.122698,112.2049976,132.0219156,148.0165779,6494.4254,,0.5
10/18/2017,14.18711384,112.9349988,133.1203408,149.1313101,6567.17025,,0.5
10/19/2017,14.19244962,112.5449969,133.386688,148.1042654,6440.95035,,0.5
10/20/2017,14.21645982,113.5150058,133.7882133,149.7230124,6555.49125,,0.5
10/23/2017,14.17685628,113.4350036,133.2711401,149.7118048,6507.76595,,0.5
10/24/2017,14.22839418,113.9000033,133.9584729,149.6222039,6643.787,,0.5
10/25/2017,14.19184537,113.745003,134.3634531,150.8750754,6647.2578,,0.5
10/26/2017,13.95011439,113.9850023,132.7933072,150.0037501,6759.3105,,0.5
10/27/2017,13.95527335,113.6850027,131.9870653,149.2537313,6871.1214,,0.5
10/30/2017,13.88512833,113.1849999,131.8652337,149.4880036,6892.9665,,0.5
10/31/2017,13.91043074,113.6349949,132.3363991,150.9433962,6973.77995,,0.5
11/1/2017,14.00952648,114.1749972,132.6611833,151.2287335,6906.44575,,0.5
11/2/2017,14.02259039,114.0949996,132.9964091,148.9868892,6916.4389,,0.5
11/3/2017,13.95926686,114.074995,132.4327904,149.1646778,7080.63525,,0.5
11/6/2017,13.97594739,113.6999969,132.0132013,149.7678598,7307.499,,0.5
11/7/2017,13.95235272,114.0149971,132.1003963,150.1276085,7261.61535,,0.5
11/8/2017,13.94495925,113.8749965,132.0393477,149.3540438,7229.92375,,0.5
11/9/2017,13.95293674,113.474997,132.0916716,149.1535536,7254.45675,,0.5
11/10/2017,13.95722112,113.5349949,132.4415602,149.7566455,7211.7432,,0.5
11/13/2017,13.91255956,113.6250011,132.5556734,149.0312966,7176.555,,0.5
11/14/2017,13.8697217,113.4550032,133.8508901,149.3651979,7058.03555,,0.5
11/15/2017,13.69262789,112.8749961,133.1026221,148.6767767,6983.57625,,0.5
11/16/2017,13.77514826,113.0649999,133.076053,149.1869312,6937.6684,,0.5
11/17/2017,13.60340629,112.0850053,132.2051824,148.1042654,7029.9712,,0.5
11/20/2017,13.57994514,112.6250039,132.1353066,149.0646195,7007.5275,,0.5
11/21/2017,13.69225292,112.4449961,131.9870653,148.8759863,7035.68365,,0.5
11/22/2017,13.6402387,111.2149983,131.4751512,148.214021,7042.1338,,0.5
11/23/2017,13.6672703,111.2199955,131.813089,148.0275331,7068.031,,0.5
11/24/2017,13.71986774,111.5449964,133.076053,148.7763148,7123.2637,,0.5
11/27/2017,13.62778433,111.0950023,132.1789703,147.9618258,7092.3048,,0.5
11/28/2017,13.52182761,111.4849946,132.0132013,148.7209994,7091.56085,,0.5
11/29/2017,13.55766754,111.9300035,132.6084074,150.0938086,7063.9023,,0.5
11/30/2017,13.52713205,112.535004,133.9584729,152.2185859,7153.84995,,0.5
12/1/2017,13.53436375,112.1099987,133.3155579,151.0345869,7144.7703,,0.5
12/4/2017,13.50347715,112.4150002,133.3955846,151.5266308,7020.31675,,0.5
12/5/2017,13.62574175,112.5950006,133.1557923,151.3660789,7077.7217,,0.5
12/6/2017,13.57635,112.2949999,132.4591033,150.3872472,6874.6999,,0.5
12/7/2017,13.59785698,113.0849972,133.1380642,152.3693433,7033.887,,0.5
12/8/2017,13.67194176,113.485003,133.5113485,151.9641365,7194.949,,0.5
12/11/2017,13.54481301,113.5599945,133.6541032,151.4807241,7346.1964,,0.5
12/12/2017,13.6045167,113.5449986,133.324445,151.2058668,7191.9403,,0.5
12/13/2017,13.51890281,112.5449969,133.1026221,151.0345869,7027.3098,,0.5
12/14/2017,13.54279523,112.3899969,132.3714342,150.9433962,7115.4109,,0.5
12/15/2017,13.43336714,112.5849989,132.3363991,149.9812523,7118.74955,,0.5
12/18/2017,13.46266467,112.5500003,132.5996155,150.6250941,7136.7955,,0.5
12/19/2017,13.52511953,112.889994,133.6630355,151.1144692,7202.382,,0.5
12/20/2017,13.48081343,113.3949998,134.6076188,151.6645181,7320.7812,,0.5
12/21/2017,13.56612809,113.3299992,134.562336,151.6990291,7355.117,,0.5
12/22/2017,13.60192603,113.2699995,134.3273558,151.3546239,7390.8675,,0.5
12/26/2017,13.62564892,113.234997,134.2822613,151.4463123,7589.0097,,0.5
12/27/2017,13.70510721,113.3549985,134.7527287,151.8602885,7531.3062,,0.5
12/28/2017,13.68073274,112.8849985,134.8163128,151.7565824,7531.6872,,0.5
12/29/2017,13.7261765,112.684995,135.1990806,152.2881291,7535.24595,1.98,0.5
1/2/2018,13.81616215,112.2949999,135.4187826,152.578578,7475.47815,,0.5
1/3/2018,13.88233334,112.504998,135.171668,152.056565,7632.3392,,0.5
1/4/2018,13.97868251,112.7499949,136.0636778,152.8000611,7674.8925,,0.5
1/5/2018,14.04898882,113.0799972,136.0266612,153.4566101,7646.4696,,0.5
1/8/2018,14.00099407,113.0949984,135.3363107,153.4448366,7665.5791,,0.5
1/9/2018,13.90337157,112.6549978,134.4809037,152.5320317,7752.9171,,0.5
1/10/2018,13.80481374,111.4350031,133.1292019,150.5117399,7711.302,,0.5
1/11/2018,13.88156251,111.2550009,133.8598487,150.6250941,7705.5213,,0.5
1/12/2018,14.01031159,111.0399962,135.3179973,152.4506441,7758.3648,,0.5
1/15/2018,14.02642579,110.5400001,135.5472721,152.4506441,7766.5404,,0.5
1/16/2018,14.02908229,110.4549962,135.4279523,152.3461304,7637.96325,,0.5
1/17/2018,14.12579016,111.2850001,135.6024137,153.8579891,7720.9533,,0.5
1/18/2018,14.15919179,111.11,135.9804188,154.3686323,7701.0341,,0.5
1/19/2018,14.07954945,110.7749952,135.382116,153.4448366,7600.27275,,0.5
1/22/2018,14.12569039,110.919996,136.0081605,155.159038,7656.8076,,0.5
1/23/2018,14.10059363,110.3050022,135.6668023,154.4520812,7716.9378,,0.5
1/24/2018,14.08887261,109.2250016,135.5289015,155.5693839,7703.63925,,0.5
1/25/2018,14.13287731,109.4050009,135.6391997,154.7388781,7704.3001,,0.5
1/26/2018,14.13607385,108.7149964,135.0347715,154.059467,7666.5818,,0.5
1/29/2018,14.12888368,108.9550006,134.9163519,153.3389558,7568.0143,,0.5
1/30/2018,14.08579659,108.7749988,134.8981519,153.881665,7507.6505,,0.5
1/31/2018,14.15949252,109.1850027,135.6391997,154.9907006,7539.22425,,0.5
2/1/2018,14.31659723,109.4050009,136.8644358,156.0671089,7620.05825,,0.5
2/2/2018,14.23720609,110.1049961,137.2118551,155.4968123,7551.0009,,0.5
2/5/2018,13.9215659,109.1049975,134.9345567,152.2881291,7377.6801,,0.5
2/6/2018,14.01846231,109.5650028,135.6024137,152.8234125,7325.5159,,0.5
2/7/2018,13.82772043,109.3249958,134.0931948,151.7680983,7161.88075,,0.5
2/8/2018,13.7216562,108.7450011,133.1823933,151.297375,7047.76345,,0.5
2/9/2018,13.65597859,108.7949986,133.1114809,150.5457283,6831.23805,,0.5
2/12/2018,13.72900321,108.655001,133.5559265,150.3533303,6800.71645,,0.5
2/13/2018,13.69694147,107.8250005,133.1823933,149.7902936,6762.784,,0.5
2/14/2018,13.72335097,107.0150048,133.2356272,149.801513,6887.4854,,0.5
2/15/2018,13.66568274,106.1250046,132.7228084,149.6222039,6827.02125,,0.5
2/16/2018,13.66362879,106.315005,131.8913216,149.298298,6893.4646,,0.5
2/19/2018,13.70369863,106.6000004,132.2576379,149.2871538,7000.422,,0.5
2/20/2018,13.68944133,107.3249953,132.4327904,150.2178158,7002.95625,,0.5
2/21/2018,13.69872396,107.774996,132.3889588,150.0037501,7050.6405,,0.5
2/22/2018,13.59157322,106.7549972,131.6309069,149.0535102,7087.46445,,0.5
2/23/2018,13.62026696,106.8849971,131.3974115,149.2871538,7194.42935,,0.5
2/26/2018,13.66867141,106.9350022,131.7262728,149.3763537,7218.1125,,0.5
2/27/2018,13.64144818,107.3299947,131.302521,149.298298,7151.3979,,0.5
2/28/2018,13.50046914,106.6749959,130.0813008,146.7889908,7017.0815,,0.5
3/1/2018,13.54362062,106.2399955,130.3271211,146.3593121,6781.2992,,0.5
3/2/2018,13.58225071,105.7499975,130.2592158,145.9854015,6807.1275,,0.5
3/5/2018,13.58289642,106.204995,131.0186702,147.0912701,6960.6757,,0.5
3/6/2018,13.64600888,106.1250046,131.6395709,147.3839352,6981.96375,,0.5
3/7/2018,13.58234295,106.0750001,131.6482359,147.4491301,6824.8655,,0.5
3/8/2018,13.54692316,106.204995,130.7616868,146.6920933,6755.70005,,0.5
3/9/2018,13.73201964,106.7950029,131.4405889,147.8961769,6994.00455,,0.5
3/12/2018,13.74051046,106.4150051,131.2594343,147.972773,6911.65425,,0.5
3/13/2018,13.77505338,106.5749951,132.0480655,148.7873828,6889.008,,0.5
3/14/2018,13.75477979,106.3249977,131.4924392,148.4450382,6899.42925,,0.5
3/15/2018,13.78559268,106.345,130.8472359,148.2250056,6925.1864,,0.5
3/16/2018,13.73579204,106.0150052,130.2422506,147.7432223,7019.25315,,0.5
3/19/2018,13.73682981,106.0949985,130.8643591,148.7873828,7007.57475,,0.5
3/20/2018,13.75137514,106.5349951,130.4206065,149.1313101,7182.5897,,0.5
3/21/2018,13.77979881,106.054998,130.8472359,149.970006,7367.64085,,0.5
3/22/2018,13.58381895,105.2750041,129.516902,148.4009794,7254.50025,,0.5
3/23/2018,13.50466248,104.7399981,129.3828438,148.03849,7378.933,,0.5
3/26/2018,13.72297432,105.4099996,131.1561414,149.9812523,7391.3492,,0.5
3/27/2018,13.64936155,105.3450054,130.6591755,149.1313101,7385.73795,,0.5
3/28/2018,13.59046493,106.855005,131.5183797,150.4211793,7429.62815,,0.5
3/29/2018,13.57192782,106.4300004,130.9243257,149.1758037,7478.8361,,0.5
4/2/2018,13.42588242,105.8950055,130.2677001,148.7320592,7162.7378,,0.5
4/3/2018,13.60072356,106.6050006,130.8130028,149.8688647,7261.9326,,0.5
4/4/2018,13.6468469,106.7799958,131.1045559,150.3646342,7263.1756,,0.5
4/5/2018,13.71215445,107.380002,131.4405889,150.3759398,7337.2754,,0.5
4/6/2018,13.65691108,106.9300053,131.345636,150.6818353,7176.0723,,0.5
4/9/2018,13.71422302,106.7650044,131.5356791,150.8750754,7329.41725,,0.5
4/10/2018,13.75279354,107.2050016,132.4591033,151.9641365,7615.8432,,0.5
4/11/2018,13.75761828,106.7950029,132.0742257,151.4004542,7695.6477,,0.5
4/12/2018,13.81263165,107.3349944,132.310135,152.7183873,7730.2667,,0.5
4/13/2018,13.80662442,107.3449954,132.3714342,152.8701368,7791.1001,,0.5
4/16/2018,13.77638177,107.1149958,132.6084074,153.5862387,7650.1533,,0.5
4/17/2018,13.78682806,107.0049965,132.3714342,152.8818224,7659.4179,,0.5
4/18/2018,13.8160667,107.234995,132.6875871,152.2997259,7879.6278,,0.5
4/19/2018,13.7799887,107.3749981,132.5644595,151.3088213,7922.1275,,0.5
4/20/2018,13.76225701,107.6650055,132.3013825,150.7727101,7973.6699,,0.5
4/23/2018,13.78321755,108.7099972,132.7228084,151.5495946,8121.7241,,0.5
4/24/2018,13.79405476,108.7549946,132.8285847,151.6875237,8150.0997,,0.5
