date,urals,jpy,ttf gas,eur,cny,krw,uah,rub
2015-03-23,68.32487309999999,0.010713,29.375658,1.3889200000000002,0.2042,0.00115,0.056091370999999994,0.0216
2015-03-24,68.00812492,0.0106,30.106173960000003,1.38687,0.2046,0.00115,0.054716263,0.022000000000000002
2015-03-25,69.64945825,0.0106,29.92469,1.39835,0.2052,0.001158,0.057233907,0.0222
2015-03-26,72.99437915,0.010669,31.283325,1.39037,0.2056,0.0011560000000000001,0.054547777,0.0223
2015-03-27,70.17543859999999,0.010717,30.620716,1.40462,0.2076,0.001169,0.055082559,0.0223
2015-03-30,71.77946172,0.010835,31.386495,1.4154,0.2105,0.001179,0.055395871,0.0227
2015-03-31,70.35625082,0.010882,31.563828400000002,1.4108,0.212,0.001185,0.05613251,0.0226
2015-04-02,71.60168599,0.010943000000000001,32.50639884,1.4330100000000001,0.2125,0.001207,0.056111697,0.0233
2015-04-08,72.01978136,0.011022,30.82140855,1.40295,0.2098,0.001191,0.055309735,0.0243
2015-04-09,72.49089964,0.010834,30.937854090000002,1.3856700000000002,0.2095,0.001185,0.055772231,0.025
2015-04-13,75.10870997,0.010782,31.443440050000003,1.39235,0.212,0.001196,0.05850573200000001,0.0253
2015-04-14,76.19984264,0.010968,30.59793977,1.39723,0.2111,0.001201,0.059664305999999986,0.0257
2015-04-15,79.52356157,0.010981999999999999,30.912183750000004,1.39125,0.2098,0.001192,0.058057797,0.0262
2015-04-16,79.55914392,0.010926,30.546621999999996,1.3790799999999999,0.2068,0.001182,0.06125849,0.0257
2015-04-17,79.9537394,0.010768999999999999,29.892370630000002,1.38847,0.2073,0.001186,0.061295297,0.0247
2015-04-20,80.34951456,0.010806,30.004539999999995,1.39,0.2087,0.0011949999999999999,0.05669902900000001,0.0243
2015-04-21,78.30372196,0.010863,30.247806239999996,1.39224,0.2091,0.0011970000000000001,0.057061340999999995,0.0241
2015-04-22,79.08446164,0.010837000000000001,29.74937504,1.3829200000000001,0.2082,0.00119,0.057124435999999994,0.0247
2015-04-23,81.88480329,0.010753,29.646333600000002,1.39152,0.2074,0.001189,0.057084083,0.0253
2015-04-24,82.06799591,0.01075,30.238495080000003,1.39002,0.2063,0.001187,0.055725971,0.0251
2015-04-27,80.32578264,0.010744,29.799287460000002,1.38582,0.2046,0.00119,0.055484856,0.0246
2015-04-28,78.75841436,0.010689,29.309807009999997,1.36853,0.2009,0.0011710000000000002,0.055098479000000006,0.0243
2015-04-29,80.18231768,0.010487,29.940364119999998,1.38986,0.2014,0.001167,0.060314685,0.0245
2015-04-30,82.28969007,0.010490000000000001,29.665719080000006,1.41982,0.2039,0.001174,0.059582542999999995,0.0245
2015-05-05,84.13497859,0.010604,28.69092382,1.40842,0.2029,0.001165,0.060312264000000004,0.0249
2015-05-06,83.56130004,0.010504000000000001,29.118558040000003,1.4239600000000001,0.2024,0.001161,0.059731459,0.0247
2015-05-08,81.85829551,0.010506,28.676998,1.41266,0.203,0.001159,0.059757943,0.0247
2015-05-11,81.30781903,0.010526,29.700213209999998,1.41369,0.2041,0.001155,0.06006843200000001,0.0247
2015-05-13,81.07974855,0.010554000000000001,29.10846484,1.3995799999999998,0.1987,0.0011279999999999999,0.059534080999999996,0.025
2015-05-14,81.00482614,0.010343999999999999,29.272379309999998,1.41201,0.1996,0.001137,0.060388566,0.0247
2015-05-15,81.88946975,0.010385,29.209304879999998,1.42408,0.2005,0.001147,0.059248195,0.0251
2015-05-18,81.30396696,0.010428,29.211076580000004,1.41602,0.2017,0.0011480000000000001,0.057940183,0.0254
2015-05-19,79.77258370000001,0.010431000000000001,28.83716052,1.40889,0.2036,0.0011539999999999999,0.059886292,0.0255
2015-05-20,80.82539683,0.010469,28.91538672,1.40872,0.2047,0.001158,0.061333333,0.0255
2015-05-21,82.9154002,0.010465,28.76124075,1.40745,0.2044,0.001158,0.061043565999999994,0.0253
2015-05-22,82.16796625,0.010465,28.70724584,1.40777,0.20600000000000002,0.001165,0.061613192000000004,0.0256
2015-05-26,80.73691015,0.010506999999999999,28.817875,1.40575,0.2084,0.001167,0.059987072,0.0254
2015-05-27,78.92353474,0.0105,29.09025091,1.4107100000000001,0.2086,0.001166,0.061327467999999996,0.0249
2015-05-28,80.40266702,0.010462,29.545527399999997,1.4314,0.2108,0.001179,0.062361093,0.0249
2015-05-29,83.93721387,0.010546,29.596226,1.43671,0.2111,0.001173,0.062132112,0.025
2015-06-01,84.36760452,0.010539,29.345210249999997,1.4367299999999998,0.2121,0.001178,0.062450697,0.0245
2015-06-02,83.33762223,0.010537000000000001,29.232216249999997,1.43471,0.2076,0.0011619999999999998,0.06111683,0.0244
2015-06-03,81.25080262,0.010366,29.104398,1.4479799999999998,0.2072,0.00116,0.06138435900000001,0.0236
2015-06-04,79.90374609999998,0.010338,29.599830000000004,1.4617200000000001,0.2098,0.001168,0.061784599,0.0231
2015-06-05,81.8706546,0.010458,29.599023999999996,1.4580799999999998,0.2114,0.001167,0.062311425999999996,0.0233
2015-06-08,80.44917565,0.010452,30.344544000000003,1.4659200000000001,0.2092,0.001161,0.061404648,0.0233
2015-06-10,83.49439505,0.01043,30.07188,1.4598,0.2076,0.00116,0.06107460400000001,0.0237
2015-06-11,82.75950999,0.0105,29.39652,1.4516799999999999,0.2078,0.001158,0.061379755,0.0235
2015-06-15,80.40175122,0.010447,29.859972,1.4530399999999999,0.2074,0.001153,0.060005151,0.0236
2015-06-16,80.28895769,0.010435,29.889776,1.45096,0.2078,0.001153,0.059339525,0.024
2015-06-17,80.50070977,0.010456,29.406702000000003,1.46302,0.2078,0.001157,0.059362498,0.024
2015-06-18,80.83333333,0.010454000000000001,29.71362,1.45655,0.2065,0.00116,0.060641025999999994,0.024
2015-06-19,79.18167782,0.010426999999999999,29.719215,1.4622,0.2072,0.001166,0.059315492000000004,0.0238
2015-06-23,81.79937952,0.010490000000000001,30.817871,1.44346,0.2083,0.001168,0.060108583,0.024
2015-06-24,80.81516096,0.010429,30.397168999999998,1.45441,0.2091,0.001169,0.06152648,0.0238
2015-06-25,80.43422073,0.01048,30.258810999999994,1.44779,0.2081,0.0011619999999999998,0.061514603,0.0236
2015-06-26,81.00587851,0.010452,29.828369999999996,1.4586,0.2103,0.001163,0.06231221400000001,0.0238
2015-06-29,79.16395364,0.010546,30.141302000000003,1.46317,0.2097,0.001163,0.06172678700000001,0.0234
2015-06-30,80.78370313,0.010626,29.8609325,1.44605,0.2093,0.001159,0.061762035,0.0235
2015-07-01,80.64094179,0.010594,30.145972500000003,1.44585,0.2109,0.0011619999999999998,0.062262917,0.0234
2015-07-07,76.25822037,0.010619,30.440414,1.47769,0.2161,0.001182,0.06227352,0.0237
2015-07-08,76.22829452,0.010951,31.010928,1.49091,0.2168,0.001185,0.062323328,0.0234
2015-07-09,77.44058009999998,0.011151000000000001,31.416068,1.48189,0.2163,0.001186,0.061232710999999995,0.0235
2015-07-10,77.80016116,0.011068000000000001,31.09595,1.4986,0.2163,0.001187,0.061240935,0.0238
2015-07-13,76.85972729,0.010939,31.35038,1.4858,0.2175,0.001188,0.060753340999999995,0.0239
2015-07-14,77.36178207,0.01094,31.980080999999995,1.47714,0.2161,0.001174,0.060386472999999996,0.0238
2015-07-15,76.08076975,0.010874,31.570398,1.4839200000000001,0.2182,0.001181,0.060441794000000014,0.0238
2015-07-16,75.55705604,0.010946,31.175067750000004,1.46879,0.2175,0.001178,0.061174882,0.0237
2015-07-17,75.91914259,0.010879,31.004973000000003,1.46943,0.2184,0.001179,0.062135395,0.0238
2015-07-20,74.98643516,0.010928,31.389828749999996,1.46853,0.2184,0.001173,0.059549647000000004,0.0238
2015-07-21,75.14489823,0.010915000000000001,30.803046999999996,1.47383,0.217,0.001173,0.061059442,0.0236
2015-07-22,74.27138403,0.010879999999999999,30.7049165,1.4815399999999999,0.2183,0.001172,0.061407076,0.0236
2015-07-23,73.64056552,0.010936,30.91338,1.4934,0.2189,0.00117,0.061174550999999994,0.0235
2015-07-24,73.27657237,0.010971,30.797632000000004,1.50784,0.2211,0.001173,0.062482834,0.0235
2015-07-27,70.98638052,0.011092,31.231541250000003,1.52535,0.2215,0.001178,0.062181868,0.0229
2015-07-28,70.41428182,0.011161,31.432834500000002,1.50757,0.2195,0.001175,0.060915780999999995,0.0227
2015-07-29,71.5010281,0.011033,31.242029999999996,1.5056399999999999,0.2208,0.00118,0.062234407,0.0234
2015-07-30,71.31495955,0.011059999999999999,31.330563,1.4990700000000001,0.2208,0.001169,0.06499383,0.023
2015-07-31,69.11603722,0.011047,31.109409000000003,1.5028700000000002,0.2205,0.001173,0.064449918,0.0222
2015-08-04,66.62601626,0.011052,29.785102,1.47451,0.2182,0.001159,0.062872629,0.0216
2015-08-05,66.23164763,0.010898999999999999,30.096171000000005,1.4825700000000002,0.2189,0.001158,0.062941816,0.0214
2015-08-06,66.25374353,0.010888,30.115395,1.48718,0.2192,0.001169,0.06398039700000001,0.0213
2015-08-07,64.1547587,0.010911,29.5664,1.47832,0.2171,0.001157,0.063763818,0.0211
2015-08-10,66.26197221,0.010849,29.7282,1.48641,0.2172,0.001164,0.06286253900000001,0.0214
2015-08-12,66.06586258,0.010824,29.22616375,1.51235,0.2122,0.001155,0.063423228,0.021
2015-08-13,65.29891304,0.01091,29.880613500000003,1.51486,0.2124,0.001153,0.0625,0.021
2015-08-14,63.85689118,0.010921,29.40094025,1.50581,0.2121,0.00115,0.061525952,0.0209
2015-08-17,63.49701574,0.0109,29.228098499999998,1.50273,0.2121,0.001146,0.060770483,0.0207
2015-08-18,63.77877673,0.010906,29.207286999999997,1.50166,0.213,0.0011480000000000001,0.063887754,0.0207
2015-08-19,61.44529124,0.01095,29.0182945,1.51334,0.2128,0.001149,0.063418617,0.0204
2015-08-20,60.48793785,0.010992,29.1118,1.5322,0.2133,0.00115,0.061469265,0.0201
2015-08-21,59.40404593,0.011041,29.692908,1.55664,0.214,0.001143,0.062055768,0.0198
2015-08-24,56.69368362,0.011198,30.280139999999996,1.6236,0.2182,0.001173,0.06302403599999999,0.0197
2015-08-25,58.48527349,0.0118,30.69393,1.6154700000000002,0.2187,0.001178,0.062131837,0.0203
2015-08-26,58.84582982,0.011798999999999999,30.021516,1.58844,0.2191,0.001186,0.064448189,0.0204
2015-08-27,63.92687692,0.011706999999999999,29.93611425,1.56939,0.2179,0.001189,0.06558749700000001,0.0212
2015-08-28,67.12672522,0.011531,30.408299999999997,1.5594,0.2182,0.001181,0.065802314,0.0214
2015-08-31,71.93870378,0.01146,30.615159750000004,1.57607,0.2204,0.001188,0.063123858,0.022000000000000002
2015-09-01,67.73044593,0.011595000000000001,32.04307125,1.6122299999999998,0.2239,0.001207,0.06525146,0.0215
2015-09-02,70.22304305,0.011937999999999999,31.86072425,1.59503,0.2236,0.0012,0.064213667,0.0212
2015-09-09,66.24394414,0.012164,30.741864999999997,1.5969799999999998,0.2234,0.001196,0.064548304,0.0208
2015-09-10,67.57635747,0.011821,30.864411000000004,1.5950600000000001,0.2217,0.001196,0.065893665,0.0209
2015-09-11,66.53976311,0.011720999999999999,31.176015,1.59877,0.2212,0.001192,0.064720812,0.0208
2015-09-14,63.89745027,0.011696,30.759864,1.58556,0.22,0.001184,0.063743345,0.0207
2015-09-15,64.68776253,0.011652,30.2976,1.578,0.2198,0.001188,0.063567628,0.021
2015-09-16,67.16687509,0.011629,30.431034,1.56861,0.2181,0.001188,0.06391552,0.0212
2015-09-17,66.42966681,0.011525,30.563032500000002,1.5939,0.21899999999999997,0.001194,0.064826432,0.0213
2015-09-18,64.12574767,0.011615,29.309258,1.56734,0.2186,0.001185,0.063847545,0.0209
2015-09-21,65.73191251,0.0116,29.498704,1.56908,0.2201,0.00119,0.06463825,0.0211
2015-09-22,66.73719848,0.011631,29.99565,1.5684,0.2212,0.00119,0.064889265,0.0214
2015-09-23,65.62901614,0.011739,30.46754375,1.59725,0.2236,0.0011949999999999999,0.067399686,0.0215
2015-09-24,66.17312073,0.011871,30.252369500000004,1.59854,0.223,0.0011949999999999999,0.066486333,0.0215
2015-09-25,66.27277904,0.011857,29.883750000000003,1.5938,0.2233,0.001193,0.066059226,0.0217
2015-09-28,65.274002,0.011801,30.043779750000002,1.60877,0.2246,0.001196,0.066533123,0.0216
2015-09-29,66.22763064,0.011931,29.953998000000002,1.61043,0.2251,0.0011970000000000001,0.066714388,0.0218
2015-09-30,66.62866914,0.011956999999999999,29.385315,1.5927,0.2243,0.001202,0.067255628,0.0218
2015-10-08,71.30853994,0.011561,29.239931249999998,1.55325,0.2169,0.001196,0.064738292,0.0224
2015-10-09,69.72464558,0.011488,29.062761249999998,1.54795,0.2148,0.001188,0.062431843,0.0221
2015-10-12,67.83678794,0.011337999999999999,28.927875,1.54282,0.2148,0.001187,0.062618854,0.0218
2015-10-13,65.9489303,0.011316,29.057949999999998,1.5707,0.2177,0.0012,0.064182195,0.0219
2015-10-14,65.32876712,0.011528,29.19377025,1.5716700000000001,0.2158,0.0012050000000000001,0.06369863,0.0219
2015-10-15,66.10724519,0.011526999999999999,28.510578500000005,1.5537100000000001,0.215,0.001215,0.06276436099999999,0.0222
2015-10-16,66.67125551,0.011475,28.830707999999998,1.56264,0.2166,0.001217,0.064702643,0.0225
2015-10-19,64.62472406,0.011519,29.535785999999998,1.56274,0.2169,0.001219,0.063879691,0.0221
2015-10-20,63.80165289,0.011544,28.753311999999994,1.5626799999999998,0.217,0.001217,0.061983471,0.0222
2015-10-21,63.56449376,0.011493999999999999,29.091805,1.57253,0.2185,0.001217,0.062274619,0.0222
2015-10-22,63.84572697,0.011566,28.279185000000002,1.5411,0.2182,0.001227,0.062014427999999996,0.0221
2015-10-23,63.67793792,0.011496,27.634356000000004,1.5267600000000001,0.2182,0.001219,0.06097561,0.0222
2015-10-26,62.32583805,0.01141,27.458099999999998,1.52545,0.2172,0.001221,0.060835977,0.0219
2015-10-27,62.21326289,0.011394,28.118499,1.53653,0.2188,0.001224,0.06075351,0.0213
2015-10-28,65.8186929,0.011542,27.5563015,1.5351700000000001,0.2212,0.001228,0.06113844,0.022000000000000002
2015-10-29,65.39440204,0.011613,28.243669999999998,1.55185,0.2224,0.0012380000000000002,0.060503250999999994,0.022000000000000002
2015-10-30,65.97086018,0.011672,27.408694499999996,1.54198,0.2218,0.001228,0.061081535,0.0219
2015-11-02,66.16762278,0.011616,27.130224000000002,1.54149,0.2208,0.00123,0.06072478,0.022000000000000002
2015-11-03,67.74283329,0.011589,26.472803500000005,1.52581,0.2197,0.001231,0.059838575,0.0222
2015-11-05,64.99160134,0.011493999999999999,26.053218,1.52358,0.2206,0.00123,0.061590146,0.0221
2015-11-06,65.17109186,0.011498,25.265034,1.52199,0.2235,0.001232,0.063183303,0.0222
2015-11-09,64.55229176,0.011529000000000001,25.32911,1.52585,0.223,0.001225,0.06229601200000001,0.022000000000000002
2015-11-11,61.97022391,0.01152,25.4832825,1.52139,0.2224,0.0012259999999999999,0.06188048700000001,0.0216
2015-11-12,59.38815605,0.011525,24.886343999999998,1.51746,0.2204,0.00121,0.061044064,0.021
2015-11-13,58.6642346,0.011445,24.5678875,1.51187,0.2202,0.001199,0.060614564,0.021
2015-11-16,62.90868095,0.011442,25.297944,1.50583,0.2212,0.0012050000000000001,0.060315670999999994,0.0216
2015-11-17,57.58683729,0.01144,25.924956749999996,1.4963899999999999,0.2205,0.001202,0.06018844,0.0216
2015-11-18,58.40247504,0.011393,25.8969525,1.4991,0.2203,0.0012050000000000001,0.059063423,0.0217
2015-11-19,57.95107034,0.011373999999999999,26.335211999999995,1.4920799999999999,0.2178,0.001202,0.05852099,0.0215
2015-11-20,57.96380716,0.011312000000000001,25.588439999999995,1.4706,0.2164,0.001196,0.05732836,0.0213
2015-11-23,59.48275862,0.011251,25.511715,1.47894,0.2176,0.0012,0.058120133,0.0211
2015-11-24,60.02480364,0.011319,25.85393625,1.46689,0.2158,0.001202,0.057875155,0.0211
2015-11-25,60.52123552,0.011251,26.18848375,1.46509,0.2158,0.0012050000000000001,0.05846663,0.021
2015-11-27,59.30766023,0.011239,25.842375,1.4725,0.2174,0.001202,0.059085222,0.0209
2015-11-30,58.68271759,0.011321,26.787485,1.4618,0.2163,0.001193,0.058253770999999996,0.0208
2015-12-01,58.26846921,0.011239,26.278485000000003,1.45185,0.2134,0.001182,0.057216987999999996,0.0205
2015-12-02,56.60145027,0.011113,25.6701095,1.45234,0.2138,0.001176,0.058421125,0.0203
2015-12-03,57.96213050000001,0.0111,25.928957999999998,1.49017,0.2129,0.00118,0.05898379,0.0202
2015-12-08,53.61053361,0.01111,25.438108,1.50968,0.2159,0.001174,0.060568261,0.02
2015-12-10,51.43524241,0.011271,25.019622,1.50268,0.2133,0.001165,0.058371103,0.02
2015-12-11,49.96522465,0.011293000000000001,25.218269999999997,1.5283799999999998,0.2155,0.001172,0.05842259,0.0198
2015-12-14,49.17149959,0.011495,24.583337999999998,1.51749,0.2138,0.001166,0.058133112,0.0196
2015-12-15,50.04171301,0.011408,24.31568,1.51973,0.2151,0.001184,0.058120133,0.0199
2015-12-16,48.65201161,0.011425,23.3095695,1.50871,0.2136,0.001179,0.058620213,0.0196
2015-12-17,48.43596577,0.011312000000000001,23.6156295,1.5186899999999999,0.2164,0.001184,0.059896199000000004,0.0197
2015-12-18,47.71460424,0.011447,22.258887,1.51421,0.2151,0.001178,0.058807135,0.0196
2015-12-21,47.21835883,0.011507,21.67187675,1.51817,0.2146,0.001184,0.059805285,0.0195
2015-12-22,47.26368159,0.011476,21.19866,1.51419,0.2133,0.00118,0.060392482000000004,0.0194
2015-12-23,48.74205142,0.011417,21.11928,1.50852,0.2134,0.001178,0.060547415,0.0198
2015-12-24,48.67134793,0.011434,21.430356,1.50918,0.2126,0.001178,0.060167975,0.0196
2015-12-28,46.76507104,0.011431,22.0134225,1.51295,0.2126,0.00118,0.058766726,0.0191
2015-12-29,47.88925439,0.011458,23.19854,1.49668,0.2113,0.00117,0.05756578900000001,0.019
2015-12-30,46.9740634,0.011379,22.354172,1.5002799999999998,0.2114,0.001165,0.057087965,0.0187
2015-12-31,47.84518254,0.011386,21.030291000000002,1.4915100000000001,0.2112,0.001166,0.05709580000000001,0.0188
2016-01-04,49.35335836,0.011414,22.443572,1.5062799999999998,0.2129,0.001168,0.057571965,0.0192
2016-01-06,46.01244344,0.011643,23.286890250000003,1.52451,0.2157,0.001178,0.060520362,0.019
2016-01-07,45.50770108,0.011934,23.700752,1.55926,0.2163,0.001191,0.06103822,0.0191
2016-01-08,45.23227384,0.012123,22.87385925,1.56939,0.2181,0.001191,0.061556163,0.0192
2016-01-11,41.95854182,0.012268000000000001,22.353839999999998,1.55235,0.2176,0.001186,0.061043602999999995,0.0188
2016-01-12,40.79587747,0.012143000000000001,22.03177725,1.55427,0.2178,0.001183,0.061694818,0.0186
2016-01-13,40.14378145,0.012165,22.515984,1.56361,0.2187,0.001189,0.061682243,0.0188
2016-01-14,41.37437366,0.012215,21.66186925,1.55561,0.2173,0.001186,0.059413028,0.0188
2016-01-15,39.01515152,0.01213,21.639776,1.5911600000000001,0.2205,0.001201,0.059731935,0.0187
2016-01-19,38.64524533,0.012453,21.198612,1.57904,0.2193,0.001199,0.058619192,0.0184
2016-01-20,37.04400695,0.012304,20.7698605,1.57646,0.2213,0.0011970000000000001,0.059206717,0.0178
2016-01-21,39.03414774,0.012378,19.888256000000002,1.55377,0.21899999999999997,0.001187,0.057436777,0.0173
2016-01-22,42.55926878,0.012139,20.737478999999997,1.54182,0.2162,0.001192,0.05812625,0.0183
2016-01-25,39.72681524,0.012023,19.810094999999997,1.55985,0.2176,0.001198,0.057943925,0.018000000000000002
2016-01-26,41.01356174,0.012155,20.4078795,1.55193,0.2171,0.001191,0.05738758,0.0181
2016-01-27,43.47516721,0.012056,20.928240000000002,1.55024,0.2161,0.001178,0.05706560400000001,0.0182
2016-01-28,45.35573123,0.011992000000000001,21.505770000000002,1.5444,0.2144,0.001169,0.056182947000000004,0.0185
2016-01-29,46.44268775,0.011881000000000001,20.182536,1.52898,0.2148,0.001169,0.055053642,0.0187
2016-02-02,42.25031965,0.011654000000000001,20.2445955,1.55131,0.2156,0.001172,0.054837335,0.0178
2016-02-03,45.64095411,0.011842,20.44878,1.54915,0.2146,0.0011619999999999998,0.05412191400000002,0.0182
2016-02-05,44.10641007,0.011835,19.417149000000002,1.57863,0.2142,0.001172,0.054620065,0.0183
2016-02-16,41.47096048,0.012426000000000001,19.3538085,1.56711,0.2161,0.0011539999999999999,0.052453945,0.0181
2016-02-17,44.70424495,0.012325,19.2824355,1.54879,0.2148,0.001137,0.05177453,0.0185
2016-02-18,43.52382283,0.0122,18.6990695,1.55179,0.2145,0.001137,0.05295514900000002,0.0183
2016-02-19,42.37548965,0.012336,18.759560500000003,1.55681,0.2164,0.001134,0.05190263,0.0182
2016-02-22,44.48595544,0.01242,18.771399000000002,1.52613,0.2121,0.001131,0.051058531,0.0184
2016-02-23,42.3910025,0.012254000000000001,19.354753000000002,1.5300200000000002,0.212,0.001127,0.050958067,0.0182
2016-02-24,44.01056142,0.012385,19.435826,1.5303799999999999,0.2135,0.001127,0.05086159,0.0183
2016-02-25,44.637921500000004,0.012387,18.424912,1.52272,0.2124,0.001119,0.050995025,0.0184
2016-02-26,45.87426326,0.012229,18.78856,1.53376,0.2133,0.001129,0.051361212,0.0184
2016-02-29,47.59837558,0.012311,19.2597515,1.52251,0.2139,0.001131,0.052093544000000006,0.0187
2016-03-02,47.16929404,0.012426999999999999,18.847235,1.4899,0.2106,0.001119,0.051542152,0.0187
2016-03-03,46.64036997,0.012079000000000001,18.778913999999997,1.4903899999999999,0.2081,0.0011220000000000002,0.051822633,0.0186
2016-03-08,49.32114532,0.011964,18.502374999999997,1.48019,0.2066,0.001111,0.051216560999999994,0.0184
2016-03-10,50.06707808,0.011937,18.293412,1.49946,0.20600000000000002,0.001114,0.052455058,0.0188
2016-03-11,49.61004627,0.011848000000000001,18.0627475,1.47451,0.2032,0.001113,0.051817580999999995,0.019
2016-03-14,49.07518297,0.011612,18.619272000000002,1.4777200000000001,0.2049,0.001119,0.050565535999999994,0.019
2016-03-15,48.54499128,0.011691,18.474884000000003,1.48991,0.2058,0.0011220000000000002,0.049751910999999996,0.0189
2016-03-16,49.67562558,0.011847,18.504932999999998,1.48634,0.2062,0.001123,0.049119555,0.0192
2016-03-17,50.80402667,0.011761,18.348156,1.47969,0.2026,0.001132,0.049418225,0.0192
2016-03-18,51.15667718,0.011736,17.932926,1.48206,0.203,0.001129,0.049421661,0.0192
2016-03-21,51.28002111,0.01179,17.76263725,1.4833100000000001,0.2031,0.0011359999999999999,0.050145157,0.0195
2016-03-22,51.24639202,0.011788,17.955227999999998,1.47174,0.2019,0.001134,0.050118079,0.0195
2016-03-23,50.50451407,0.011678000000000001,18.0367965,1.48451,0.2038,0.0011359999999999999,0.050716940999999995,0.0194
2016-03-24,50.25239107,0.011815,17.7367875,1.48425,0.2043,0.001137,0.050743889,0.0193
2016-03-28,49.76805832,0.011767,17.7341585,1.48403,0.2036,0.001137,0.050629556,0.0193
2016-03-29,48.23652812,0.011683,17.76312,1.4802600000000001,0.2032,0.001134,0.049822997,0.0192
2016-03-30,47.81645157,0.011625,17.698570999999998,1.47796,0.2015,0.00114,0.049667579,0.0192
2016-03-31,48.09977798,0.011595000000000001,18.429376,1.48624,0.2017,0.001141,0.04988899,0.0195
2016-04-01,47.07568060000001,0.011601,17.3296695,1.48434,0.2015,0.001137,0.050019539,0.0193
2016-04-05,47.39493570000001,0.011812000000000001,17.354995,1.5091299999999999,0.205,0.001142,0.050908127000000004,0.0193
2016-04-07,49.47368421,0.012014,17.206146,1.51596,0.2062,0.0011480000000000001,0.051698867,0.0195
2016-04-08,52.06458444,0.012312,16.9749,1.50888,0.2043,0.00115,0.051614611,0.0197
2016-04-11,53.06122449,0.012251,16.781050500000003,1.50166,0.2036,0.001152,0.051612902999999995,0.0198
2016-04-13,53.86123089,0.012195000000000001,16.869055999999997,1.47328,0.2018,0.00114,0.051221743,0.0197
2016-04-14,53.28135153,0.011951,16.766234999999998,1.4643,0.2004,0.001126,0.05081221599999999,0.0197
2016-04-15,51.97411003,0.01188,16.659162000000002,1.46133,0.2004,0.001129,0.050873786,0.0195
2016-04-18,52.14193548,0.011903,17.005271999999998,1.4596799999999999,0.1992,0.001127,0.050580645,0.0195
2016-04-19,52.65583003,0.011858,17.299268,1.4537200000000001,0.1982,0.001134,0.050300780999999996,0.0194
2016-04-20,54.81139338,0.011719,17.682924,1.4494200000000002,0.1977,0.001132,0.050423403,0.0197
2016-04-21,54.17420522,0.011681,18.745323,1.45878,0.1987,0.001132,0.05091755,0.0193
2016-04-22,55.08562532,0.011806,19.218144,1.45592,0.1995,0.0011279999999999999,0.05124545900000002,0.0195
2016-04-25,54.24497732,0.011607,19.277016,1.46038,0.1995,0.001126,0.051198963,0.0195
2016-04-26,56.03303652,0.011656999999999999,21.54032475,1.45789,0.1989,0.001125,0.051232417,0.0197
2016-04-27,58.41127651,0.011595000000000001,21.362729249999997,1.49129,0.2029,0.001147,0.05243051,0.0202
2016-04-28,59.055737699999995,0.011821,19.500136,1.48856,0.2021,0.001153,0.052065574,0.0202
2016-04-29,58.77942917,0.012133,19.56981,1.50537,0.2027,0.001149,0.052347757,0.0203
2016-05-04,57.18117205,0.01226,19.487198499999998,1.54049,0.2058,0.001149,0.05337267,0.0201
2016-05-05,57.46818486,0.012534,19.554560000000002,1.5277,0.2055,0.001147,0.053181514000000006,0.0204
2016-05-09,56.27392017,0.012490000000000001,19.8381075,1.55593,0.2096,0.001163,0.054264625,0.0205
2016-05-10,58.31862013,0.012618,20.309123000000003,1.5444200000000001,0.2086,0.00116,0.05391824,0.0205
2016-05-12,62.14334471,0.012429,20.18991,1.5530700000000002,0.2093,0.001167,0.054061433,0.021
2016-05-13,62.48108926,0.012527,19.901696,1.55482,0.2105,0.001169,0.053912804,0.021
